latitude,longitude,name
35.7823732,139.7795549,Circle K
35.625465,139.7451981,セブン-イレブン
35.6244224,139.7397757,デイリーヤマザキ
35.6302997,139.7377652,セブン-イレブン
35.6262338,139.4020058,ファミリーマート
35.63507,139.410539,サークルK
35.634007,139.4072931,ファミリーマート
35.6374354,139.4175319,セブン-イレブン
35.6401204,139.4120739,ファミリーマート
35.6253711,139.3271828,セブン-イレブン
35.6265995,139.341858,セブン-イレブン
35.6760777,139.4452945,ファミリーマート
35.5996098,139.3630681,ローソン・スリーエフ
35.6360301,139.4183581,ローソン
35.74801,139.7199045,ローソン
35.6131987,139.4015726,ファミリーマート
35.625323,139.4199006,ローソン
35.6180313,139.3840234,ローソン・スリーエフ
35.6137176,139.3895845,ファミリーマート
35.6420253,139.4277713,ローソン
35.6558883,139.4379545,サンクス
35.6694967,139.4470225,ファミリーマート
35.6214317,139.3978294,ファミリーマート
35.6274625,139.393165,セブン-イレブン
35.6265863,139.6723022,ファミリーマート
35.5519912,139.4403598,ファミリーマート
35.7032876,139.352169,ファミリーマート
35.6280258,139.4038576,ファミリーマート
35.5652579,139.4630178,セブン-イレブン
35.6455242,139.5560531,ファミリーマート
35.6256946,139.4245762,Sunkus
35.7351258,139.290385,ローソン
35.6939619,139.2789208,ファミリーマート
35.6724577,139.3315397,セブン-イレブン
35.6785573,139.4734336,サークルK 府中晴見町店
35.6418171,139.4088622,ファミリーマート
35.6591772,139.3646547,セブン-イレブン
35.5195746,139.4724485,ミニストップ
35.602323,139.3661086,セブン-イレブン
35.6395572,139.4227929,セブン-イレブン
35.6543532,139.5675859,セブン-イレブン
35.648922,139.5650214,ローソン
35.6298778,139.4422111,ローソン
35.6158786,139.4428222,デイリーヤマザキ
35.6282457,139.4489748,ローソン
35.6242918,139.4424815,Ministop
35.6237945,139.431175,ファミリーマート
35.6485116,139.5679361,ファミリーマート
35.6878133,139.6963028,ファミリーマート
35.685274,139.692864,ファミリーマート
35.682068,139.3445824,ローソン
35.681078,139.352611,ファミリーマート
35.6697936,139.3673489,ファミリーマート
35.6776736,139.3842446,ファミリーマート
